account_id,client_id,account_type,balance,creation_date,currency
L917478,1833,checking,95434.44,1980-11-14,CHF
U683340,1833,checking,56202.77,2019-06-17,CHF
L506808,1833,savings,42400.12,1996-06-18,CHF
A723360,1834,checking,18619.76,1987-02-20,CHF
E736563,1834,checking,63204.62,2017-09-13,CHF
V280407,1835,checking,95645.58,2013-06-18,CHF
P813095,1836,savings,46586.32,2024-11-20,CHF
E948717,1837,brokerage,40012.28,2008-04-10,CHF
Z545628,1838,savings,77298.18,1994-03-29,CHF
S376513,1838,savings,78347.07,1997-06-10,CHF
E730682,1839,checking,69239.2,2018-12-12,CHF
K965064,1839,savings,49303.52,2018-05-08,CHF
A805079,1839,savings,28430.31,2014-09-12,CHF
X981040,1840,savings,39400.55,2009-11-24,CHF
X196599,1840,brokerage,68078.26,2017-02-01,CHF
G695673,1840,checking,14874.76,2018-06-06,CHF
Y791460,1841,brokerage,93887.86,2021-04-24,CHF
I749818,1842,savings,90454.49,2024-03-31,CHF
Q490777,1842,brokerage,40276.49,2012-08-02,CHF
Y763948,1842,brokerage,49873.19,2022-05-03,CHF
M890685,1843,savings,28507.51,2020-06-25,CHF
G186010,1843,brokerage,91018.95,2022-10-08,CHF
P255267,1843,checking,28018.99,2021-12-13,CHF
I491647,1844,brokerage,36599.8,2024-04-03,CHF
A227712,1844,savings,33835.98,2022-10-27,CHF
T455671,1844,savings,56240.11,2018-08-17,CHF
K136549,1845,brokerage,17272.38,2009-11-25,CHF
P544659,1846,checking,38849.3,2018-08-27,CHF
R974874,1846,checking,86020.97,2017-08-04,CHF
J980259,1846,savings,34872.94,2019-04-22,CHF
V487007,1847,checking,71867.75,2018-10-11,CHF
F784367,1847,savings,69559.3,1995-10-31,CHF
O389099,1847,checking,78928.95,2016-02-15,CHF
D987311,1848,savings,54847.8,2015-11-09,CHF
T282848,1848,brokerage,4872.83,2018-09-22,CHF
K348939,1848,brokerage,61105.67,1993-01-17,CHF
E173536,1849,savings,41277.81,2024-07-16,CHF
P983044,1849,brokerage,2054.82,1990-01-15,CHF
S105625,1850,savings,89974.3,2019-01-15,CHF
B357711,1850,brokerage,21020.74,2003-02-15,CHF
A425952,1850,brokerage,15192.99,1981-04-06,CHF
B615191,1851,savings,99605.91,2001-12-01,CHF
Q955512,1851,savings,50734.26,2001-07-20,CHF
S153425,1851,savings,69604.57,1976-09-02,CHF
P555416,1852,checking,15196.65,2018-12-19,CHF
M831157,1852,checking,7766.89,2005-12-17,CHF
V448230,1853,brokerage,38975.33,1998-05-11,CHF
L148884,1854,checking,88255.09,2001-05-09,CHF
B733140,1854,checking,71529.13,1987-03-19,CHF
D669386,1855,checking,41902.77,1978-01-10,CHF
V316110,1855,brokerage,25753.05,2003-08-22,CHF
P838270,1855,checking,3712.38,2021-01-26,CHF
M853497,1856,checking,54268.5,2022-04-08,CHF
D157152,1856,checking,35978.84,2006-04-20,CHF
G159202,1856,brokerage,98616.18,2012-07-01,CHF
C520797,1857,savings,43340.91,1992-02-16,CHF
H600504,1858,brokerage,86638.32,2009-02-13,CHF
C964994,1858,savings,38883.63,2022-06-04,CHF
R248865,1858,checking,78087.16,2017-04-10,CHF
J884477,1859,savings,64945.71,2006-05-12,CHF
E260206,1859,savings,34833.24,2008-02-11,CHF
Y125657,1859,checking,41117.74,2015-08-23,CHF
S828715,1860,checking,23207.1,2003-05-10,CHF
F700125,1860,savings,26258.57,2019-04-07,CHF
V426232,1861,savings,22402.41,2010-01-17,CHF
C950989,1862,brokerage,7098.04,2023-07-19,CHF
Y103973,1863,checking,26357.68,2017-05-31,CHF
E236076,1863,brokerage,19354.38,2009-09-21,CHF
C843603,1864,checking,47563.97,2023-09-19,CHF
K884778,1865,checking,44772.3,2022-06-09,CHF
X562036,1866,brokerage,30914.98,1998-06-09,CHF
N165291,1866,savings,84189.09,2004-02-04,CHF
Q347968,1866,brokerage,57302.12,2019-05-20,CHF
Q640453,1867,brokerage,16162.76,2023-09-12,CHF
O382666,1867,checking,98447.34,2024-03-04,CHF
J883197,1867,brokerage,48532.62,2023-11-21,CHF
D295538,1868,checking,64866.95,2013-08-09,CHF
X941689,1868,savings,51317.89,2020-03-15,CHF
Z432566,1869,checking,94379.87,2008-06-06,CHF
N681273,1869,savings,70011.61,2008-02-19,CHF
O528212,1870,brokerage,12353.2,2015-02-04,CHF
R828584,1870,brokerage,53408.6,2018-04-06,CHF
C950664,1871,brokerage,71462.34,2022-02-17,CHF
K700373,1871,checking,96421.08,1989-05-24,CHF
C891687,1872,checking,88887.83,2015-04-30,CHF
O495814,1873,brokerage,65352.8,2019-09-21,CHF
V515151,1874,checking,73633.69,2011-10-11,CHF
H497916,1874,checking,91347.16,2009-05-22,CHF
M480482,1875,checking,56099.38,2024-02-20,CHF
R102177,1876,checking,10079.53,2024-11-17,CHF
O708159,1876,savings,37755.09,2024-11-04,CHF
T116728,1876,checking,80836.78,2024-10-02,CHF
O457340,1877,savings,32695.72,2021-01-24,CHF
A863943,1877,brokerage,21015.78,1994-10-07,CHF
Q696038,1878,savings,95441.94,2006-09-08,CHF
C536247,1879,checking,9991.86,2009-10-26,CHF
P662155,1879,checking,2109.07,2020-07-12,CHF
I410646,1880,brokerage,64451.93,2004-09-09,CHF
R630018,1880,checking,67465.93,1993-03-10,CHF
T705744,1881,checking,77331.49,2013-12-04,CHF
Z548642,1881,brokerage,34526.81,2015-07-27,CHF
F987317,1882,savings,12596.14,1979-12-27,CHF
Y822927,1882,checking,77646.4,2012-11-14,CHF
U413196,1882,savings,69721.64,2021-02-16,CHF
P133102,1883,savings,24861.97,2014-02-08,CHF
J605578,1884,savings,84301.02,1986-05-26,CHF
P379590,1885,savings,65745.32,2013-05-20,CHF
J454606,1885,brokerage,62349.46,2019-01-25,CHF
E237928,1886,checking,91347.22,1969-03-31,CHF
D574518,1886,brokerage,77721.21,1996-02-09,CHF
E158122,1886,brokerage,7107.75,1994-02-27,CHF
T810283,1887,brokerage,44868.06,2015-05-15,CHF
D923860,1887,brokerage,98428.32,1980-01-13,CHF
H851140,1888,checking,36614.1,1980-01-25,CHF
H606590,1888,brokerage,70161.91,2011-04-03,CHF
R242054,1888,brokerage,95163.5,1973-07-06,CHF
T462812,1889,brokerage,22514.2,1990-09-28,CHF
L525833,1889,savings,20872.85,2016-07-15,CHF
P805223,1889,checking,47002.21,2016-03-01,CHF
T439895,1890,savings,85589.19,2009-03-21,CHF
Q128334,1890,savings,89447.62,2019-01-09,CHF
D499769,1891,brokerage,83365.2,2003-03-08,CHF
J822468,1891,savings,39027.29,2018-01-27,CHF
Z461193,1892,brokerage,70043.37,2018-02-18,CHF
X231236,1892,checking,66415.39,2015-06-28,CHF
Q162383,1892,checking,59193.58,2014-03-03,CHF
F710193,1893,savings,35038.94,2017-05-30,CHF
T503159,1893,savings,51442.45,2011-11-19,CHF
R819979,1894,brokerage,11521.2,2017-07-04,CHF
J546260,1894,checking,68254.42,2013-06-22,CHF
H207980,1895,savings,22679.49,2007-09-02,CHF
N502167,1896,brokerage,89839.69,1987-03-19,CHF
U583031,1896,brokerage,6530.71,1989-03-12,CHF
H819843,1896,savings,77418.97,1992-08-28,CHF
C839920,1897,brokerage,45475.82,2018-12-04,CHF
L939877,1897,checking,38103.99,2016-11-04,CHF
M252689,1898,savings,12290.89,2016-07-26,CHF
Y794148,1899,checking,20975.58,2015-07-28,CHF
O639271,1899,brokerage,19903.19,2016-05-29,CHF
L733825,1899,checking,1771.77,2024-10-24,CHF
O172206,1900,brokerage,46234.02,2004-06-19,CHF
G168562,1900,checking,39079.17,1990-03-22,CHF
U519165,1900,savings,67643.28,2001-12-21,CHF
F176928,1901,brokerage,66471.74,2021-08-03,CHF
B988671,1901,checking,12185.7,2022-11-21,CHF
O478837,1901,checking,75186.58,2021-08-17,CHF
B768340,1902,checking,46520.97,1993-05-19,CHF
U173293,1902,brokerage,12017.24,2010-06-21,CHF
I366207,1902,checking,97794.55,1997-12-17,CHF
X567477,1903,brokerage,42683.19,2022-12-24,CHF
I375248,1903,savings,11722.93,2023-10-07,CHF
F371689,1903,brokerage,91910.03,2016-11-21,CHF
I976680,1904,checking,17742.41,2017-04-19,CHF
N205478,1904,brokerage,99143.8,2016-02-16,CHF
N745741,1905,checking,11691.58,2022-04-24,CHF
U479865,1905,checking,11448.8,2017-07-29,CHF
C708931,1905,savings,27394.63,2024-03-16,CHF
V577505,1906,checking,86503.55,2006-01-23,CHF
H297525,1906,brokerage,71514.36,2004-10-01,CHF
W884487,1906,brokerage,1819.15,2020-09-13,CHF
J394266,1907,brokerage,92357.16,1999-04-16,CHF
E707337,1907,checking,67215.92,1997-09-19,CHF
Y517907,1907,checking,77251.32,1998-09-14,CHF
Y158837,1908,checking,95266.62,1984-05-21,CHF
L685391,1908,checking,95864.42,1980-05-26,CHF
O930996,1908,brokerage,44243.01,2003-11-11,CHF
P830717,1909,checking,83061.25,2008-09-03,CHF
V729632,1909,savings,9821.28,2023-05-10,CHF
N607252,1909,checking,9080.82,2023-02-10,CHF
Y651741,1910,checking,18224.18,2024-05-16,CHF
J768102,1910,savings,68546.43,2018-02-10,CHF
W172738,1910,brokerage,84573.31,2019-07-24,CHF
A510917,1911,checking,9585.77,2015-11-21,CHF
B303143,1912,brokerage,2402.81,2024-04-06,CHF
Z229779,1912,brokerage,50806.53,2024-11-27,CHF
N141852,1913,savings,59398.47,2013-07-23,CHF
I579146,1914,brokerage,67242.99,1994-05-17,CHF
S904888,1914,brokerage,42223.81,2000-10-16,CHF
N254327,1915,checking,84405.05,2008-08-05,CHF
U694083,1915,checking,60846.41,1990-12-15,CHF
R236848,1915,checking,67598.41,1987-03-20,CHF
N956394,1916,savings,82401.51,1993-10-12,CHF
H686701,1917,checking,32674.92,2009-09-15,CHF
K595420,1917,savings,54773.97,2005-12-01,CHF
N232773,1917,brokerage,58132.55,1986-02-10,CHF
Q889017,1918,brokerage,42735.9,1989-12-09,CHF
H305487,1919,savings,86548.64,2017-08-08,CHF
O183390,1920,savings,21394.48,2013-09-29,CHF
V899183,1921,checking,26959.57,1999-12-31,CHF
V932218,1921,savings,30228.97,2007-03-31,CHF
T279449,1921,checking,48901.86,1995-12-23,CHF
B174305,1922,brokerage,4647.84,2022-05-05,CHF
M597977,1922,checking,32919.23,1991-12-16,CHF
B892856,1923,savings,26905.92,1972-07-01,CHF
I341658,1923,checking,63509.32,1994-03-29,CHF
E578661,1923,savings,56137.71,2019-11-27,CHF
C623843,1924,brokerage,91229.15,2023-04-21,CHF
A229374,1924,checking,31003.67,2024-08-20,CHF
A533308,1924,brokerage,62865.79,2022-12-20,CHF
P991762,1925,checking,12267.45,2012-09-01,CHF
I234121,1925,savings,74116.36,1985-07-22,CHF
T729652,1926,checking,26102.65,2020-04-27,CHF
T493692,1927,savings,23329.61,1973-09-17,CHF
H564684,1927,savings,69992.96,1971-12-29,CHF
J927471,1927,savings,87136.46,2002-03-01,CHF
T534797,1928,savings,58219.88,1986-01-11,CHF
U180857,1928,savings,54926.32,2010-04-13,CHF
V961564,1928,savings,37760.95,2011-11-09,CHF
Q853625,1929,brokerage,21147.95,2018-02-12,CHF
U815468,1929,checking,84723.62,2006-12-18,CHF
Q848675,1930,brokerage,34406.36,1989-12-28,CHF
J280335,1931,brokerage,16582.91,2021-11-11,CHF
O128904,1931,brokerage,11662.03,2023-06-04,CHF
Z377089,1931,savings,74389.83,2024-07-29,CHF
F964182,1932,savings,86293.09,2014-12-02,CHF
I577048,1933,checking,59602.26,2008-02-18,CHF
P757719,1934,brokerage,23781.14,1999-05-24,CHF
D818457,1934,brokerage,67200.25,2020-03-10,CHF
M444934,1934,checking,26211.91,2006-01-16,CHF
A563388,1935,checking,7817.02,2000-01-17,CHF
J563588,1936,checking,58064.04,2013-04-19,CHF
Z886986,1937,brokerage,48781.81,2017-08-20,CHF
H758174,1937,brokerage,13398.2,2021-03-15,CHF
W283922,1937,savings,38993.44,2015-11-07,CHF
T332708,1938,checking,47073.96,2000-02-02,CHF
M107132,1939,checking,9268.55,2024-08-23,CHF
Y239011,1940,savings,91146.62,2023-01-17,CHF
I845027,1940,checking,30043.33,2024-04-13,CHF
A868530,1941,savings,43850.67,1992-07-14,CHF
W366838,1941,brokerage,62585.73,2008-01-09,CHF
P554089,1942,savings,85391.89,1975-09-30,CHF
J350675,1943,savings,39082.03,2024-05-17,CHF
Q735949,1944,savings,2868.45,2015-03-18,CHF
B325643,1944,checking,90315.56,2001-05-13,CHF
Z538492,1944,checking,18892.6,2017-05-30,CHF
T547892,1945,brokerage,38528.06,2023-11-21,CHF
K278016,1945,brokerage,12125.71,2021-05-27,CHF
T381118,1945,savings,44332.88,2014-12-25,CHF
F776511,1946,savings,9906.66,2005-07-02,CHF
L344327,1946,savings,12916.85,2004-09-10,CHF
O609641,1946,brokerage,10318.89,1997-10-19,CHF
Q404625,1947,brokerage,69051.11,2006-09-24,CHF
E250834,1947,brokerage,47923.23,2018-02-06,CHF
P685034,1947,savings,55693.11,2016-11-21,CHF
O176117,1948,brokerage,32733.75,2010-12-16,CHF
B707972,1948,savings,87530.67,2015-09-01,CHF
F950322,1949,checking,60701.15,2023-11-03,CHF
X654627,1949,checking,74918.25,2021-09-13,CHF
X698966,1949,checking,95148.18,2022-10-23,CHF
X812037,1950,savings,56694.92,1983-01-08,CHF
Y393958,1950,savings,72940.95,1998-10-28,CHF
S417016,1951,checking,13146.46,1989-07-20,CHF
H927314,1951,checking,5434.56,2016-04-10,CHF
C609868,1952,brokerage,72662.77,2011-03-01,CHF
L274040,1953,savings,82322.97,2021-08-03,CHF
O779068,1953,brokerage,70130.03,2021-09-20,CHF
X626476,1954,checking,59452.02,2016-11-09,CHF
K246627,1954,savings,48345.12,2010-07-07,CHF
S921883,1955,savings,6814.79,2004-04-13,CHF
X652342,1955,savings,87904.93,2003-04-26,CHF
W578061,1956,savings,69362.73,2014-03-08,CHF
O726981,1957,savings,47703.33,2000-07-05,CHF
I193738,1957,savings,55320.77,2001-03-14,CHF
D722567,1958,savings,37923.24,2021-05-11,CHF
Z293938,1958,savings,84644.25,2011-04-17,CHF
S182924,1958,brokerage,21732.51,2014-10-13,CHF
E261130,1959,brokerage,32234.15,2018-01-03,CHF
H620611,1959,brokerage,39557.1,1993-05-31,CHF
F557671,1959,checking,11729.16,2012-05-02,CHF
L664144,1960,brokerage,7711.69,2019-01-16,CHF
W685271,1961,savings,30566.92,2019-02-08,CHF
W681133,1961,savings,62573.3,1987-12-19,CHF
L639308,1961,checking,88630.34,1975-11-06,CHF
Q240218,1962,checking,45386.27,2009-08-07,CHF
M165508,1962,savings,27401.81,2021-03-28,CHF
K588350,1962,savings,44870.45,1997-04-30,CHF
Z189194,1963,checking,64969.36,1984-10-01,CHF
U185580,1964,brokerage,22519.11,2017-04-07,CHF
A869337,1964,checking,5720.35,2024-08-15,CHF
S349629,1964,savings,81851.13,2021-12-20,CHF
W983876,1965,checking,19106.44,1975-01-12,CHF
B865388,1965,checking,5102.48,1973-10-18,CHF
N117849,1966,savings,6922.04,2024-05-26,CHF
B658881,1966,checking,11921.6,2007-07-17,CHF
T189136,1967,brokerage,13094.44,2024-12-20,CHF
N606356,1967,brokerage,85501.5,2024-08-02,CHF
P174528,1968,savings,86563.95,2012-09-06,CHF
E378497,1969,brokerage,91702.77,2009-12-04,CHF
G149321,1970,brokerage,8199.62,2017-08-23,CHF
O954801,1970,brokerage,36625.95,2014-05-23,CHF
N988733,1971,savings,18256.23,2021-08-09,CHF
H441481,1972,brokerage,2175.73,2012-12-27,CHF
W426663,1972,brokerage,55533.95,2010-01-11,CHF
J414228,1973,savings,13758.3,2003-02-03,CHF
Z782098,1973,brokerage,79961.5,2024-11-26,CHF
F164975,1973,brokerage,30430.27,1979-12-21,CHF
M932479,1974,brokerage,86136.42,1964-03-28,CHF
N434848,1974,brokerage,24160.82,2011-03-30,CHF
O113783,1975,brokerage,11955.79,2015-08-14,CHF
B256291,1976,savings,62062.14,2024-12-27,CHF
D141220,1976,brokerage,57997.07,2024-10-22,CHF
K755092,1976,checking,37630.92,2024-09-24,CHF
J551856,1977,savings,31445.96,2012-10-23,CHF
G856667,1977,checking,60495.32,1982-10-29,CHF
I728663,1977,brokerage,16387.99,1996-05-24,CHF
W160778,1978,savings,64102.16,2006-05-08,CHF
P143017,1978,brokerage,92453.83,2022-01-10,CHF
K583351,1978,brokerage,83732.04,2003-04-03,CHF
D731719,1979,brokerage,12497.92,1974-02-05,CHF
M450241,1980,checking,50427.77,2013-12-25,CHF
A750721,1980,checking,80244.07,2007-08-18,CHF
F938691,1981,checking,28413.28,2000-04-21,CHF
H115190,1981,checking,76069.2,1991-03-16,CHF
M439292,1981,brokerage,85450.32,2001-04-16,CHF
K781908,1982,brokerage,39457.38,1992-11-04,CHF
L210805,1983,savings,64003.11,2023-02-17,CHF
M297203,1983,brokerage,25353.78,2021-09-19,CHF
Z520034,1983,checking,92662.23,2021-04-18,CHF
Q984513,1984,brokerage,84595.62,2013-08-21,CHF
E115714,1984,checking,4668.06,1998-07-29,CHF
Z474176,1985,checking,44940.14,1995-05-11,CHF
X957012,1985,savings,62418.19,2022-02-19,CHF
H638549,1986,brokerage,77798.05,1989-01-16,CHF
D732574,1986,checking,28666.29,1978-08-25,CHF
J763548,1987,brokerage,95039.71,2023-03-23,CHF
R931133,1988,checking,80260.1,2010-05-03,CHF
K321132,1989,savings,85568.28,2010-05-14,CHF
H974736,1990,checking,74994.19,2005-03-12,CHF
T213352,1990,brokerage,98666.24,1998-03-10,CHF
B960642,1991,savings,97881.67,2024-07-15,CHF
K278847,1991,savings,5276.11,2020-08-15,CHF
E158027,1992,savings,61278.5,2020-02-11,CHF
O997019,1993,checking,57510.34,2015-07-28,CHF
Q885154,1994,savings,41329.07,1990-07-30,CHF
B834651,1994,brokerage,90214.49,2016-11-03,CHF
J829669,1995,savings,15799.95,2015-09-30,CHF
B541546,1995,savings,66683.96,2019-06-07,CHF
B823746,1996,brokerage,80230.01,1993-04-07,CHF
H154266,1996,brokerage,93122.17,2013-04-11,CHF
T928694,1997,brokerage,98683.7,2021-06-25,CHF
Z798476,1998,checking,49500.24,2023-04-06,CHF
T303153,1998,savings,19875.14,2023-04-10,CHF
G565131,1998,savings,71016.87,2023-05-09,CHF
E371243,1999,checking,26178.7,2008-07-09,CHF
F584438,1999,checking,3502.9,1996-01-06,CHF
R813183,1999,savings,85967.52,2000-12-07,CHF
M568380,2000,checking,85494.83,2003-05-23,CHF
Y356401,2000,savings,68206.72,1993-10-09,CHF
H419621,2001,savings,64371.01,1989-03-25,CHF
N255881,2001,brokerage,39332.53,1997-08-12,CHF
G991278,2002,checking,85903.27,2021-04-16,CHF
S436395,2003,brokerage,87063.18,1968-03-23,CHF
H339524,2003,checking,8911.59,1993-10-22,CHF
J117264,2003,savings,78674.96,2020-02-22,CHF
Y737870,2004,checking,85878.93,1996-09-20,CHF
R990610,2005,checking,33187.97,1995-11-04,CHF
L120092,2005,savings,29338.22,2001-02-14,CHF
S658700,2005,savings,25899.94,2007-05-02,CHF
I258231,2006,savings,32803.17,2023-04-06,CHF
U217492,2006,savings,40661.68,2018-06-30,CHF
X952169,2006,brokerage,43459.2,2023-04-20,CHF
X770716,2007,savings,31781.36,2022-10-30,CHF
F748463,2007,savings,6862.62,2021-03-30,CHF
L755938,2007,brokerage,99941.04,2022-06-23,CHF
R816920,2008,savings,50302.28,2008-10-02,CHF
K331506,2008,checking,92150.97,2012-04-30,CHF
D124989,2008,savings,34033.54,1987-12-11,CHF
P381972,2009,savings,97547.35,2016-12-24,CHF
V615334,2010,savings,58867.71,1989-02-20,CHF
T221461,2010,brokerage,66486.64,1996-02-02,CHF
N664685,2010,brokerage,66076.78,1997-11-28,CHF
E203101,2011,savings,17599.83,2023-09-10,CHF
L894956,2012,checking,39366.44,2024-09-14,CHF
R211857,2012,brokerage,54992.66,2024-09-21,CHF
K408023,2013,brokerage,28544.24,2024-03-09,CHF
D689847,2013,savings,67957.88,2003-05-28,CHF
D798911,2013,brokerage,88031.7,1989-10-17,CHF
V846630,2014,savings,28531.93,2019-03-22,CHF
W541057,2014,savings,63975.91,2024-07-12,CHF
Z517737,2014,checking,29718.26,2020-01-18,CHF
I429009,2015,savings,52441.52,1991-03-24,CHF
K329834,2015,brokerage,6834.11,2016-10-10,CHF
R161507,2016,checking,95476.05,2003-10-21,CHF
R612900,2016,savings,9778.19,2011-06-11,CHF
R855369,2017,brokerage,64875.63,2001-02-28,CHF
Z197008,2018,checking,80647.13,2000-08-27,CHF
E616575,2019,savings,44096.34,2023-08-11,CHF
F613831,2019,brokerage,35311.44,2024-07-18,CHF
G482006,2020,checking,87816.5,2022-09-16,CHF
P791667,2020,brokerage,24873.53,2011-11-17,CHF
V587385,2021,checking,63440.8,2017-12-16,CHF
D616463,2021,brokerage,1488.45,2019-03-03,CHF
M220291,2022,brokerage,60352.73,2024-05-28,CHF
U754231,2022,brokerage,45175.01,2024-12-12,CHF
F356667,2022,brokerage,42279.28,2024-02-05,CHF
H301461,2023,savings,62244.25,2007-07-13,CHF
C246849,2024,checking,78200.89,2023-11-10,CHF
Z615851,2024,savings,19049.68,2021-11-16,CHF
C318913,2024,checking,42542.3,2023-05-01,CHF
O325005,2025,savings,3199.15,2024-12-21,CHF
G979701,2025,checking,90376.9,2024-11-16,CHF
C556554,2025,savings,45481.27,2024-10-15,CHF
U330069,2026,checking,27936.74,2024-03-07,CHF
V648842,2027,brokerage,95994.97,2015-10-30,CHF
I684562,2027,brokerage,30296.91,2024-06-13,CHF
X626517,2027,brokerage,54964.29,2014-03-11,CHF
B650786,2028,brokerage,9086.21,2021-09-25,CHF
A288864,2029,savings,7263.36,2005-08-19,CHF
G949974,2029,savings,80363.09,2006-01-03,CHF
L550433,2030,brokerage,15274.1,2022-11-12,CHF
C621086,2030,brokerage,73378.57,2024-04-14,CHF
W354115,2030,checking,81903.95,2022-11-02,CHF
W782427,2031,brokerage,9075.83,2020-02-03,CHF
K795962,2031,checking,23783.81,2014-05-03,CHF
D101439,2032,brokerage,45933.19,2009-03-12,CHF
M234595,2033,savings,65906.64,2018-06-05,CHF
Q784315,2033,savings,63078.66,2007-06-19,CHF
N746558,2033,brokerage,18365.24,2019-12-28,CHF
H491631,2034,checking,11016.05,2024-12-19,CHF
V493152,2035,checking,34245.8,2016-06-12,CHF
Q355666,2036,savings,97947.99,2016-02-12,CHF
Z396034,2037,checking,55853.71,1998-11-21,CHF
Y192964,2037,savings,91298.86,2011-06-13,CHF
M875045,2037,checking,7475.34,2003-01-01,CHF
C794646,2038,savings,46183.47,2021-09-10,CHF
O679086,2039,brokerage,10807.99,2006-02-21,CHF
O733961,2039,checking,3025.69,1991-07-29,CHF
R107853,2039,savings,4397.89,1998-02-01,CHF
F711257,2040,savings,16196.89,1992-05-14,CHF
C806303,2040,savings,66253.48,2013-10-27,CHF
G419388,2041,checking,63401.93,1994-09-14,CHF
F531296,2042,savings,72668.12,2013-11-05,CHF
I694350,2043,savings,3107.26,2024-02-21,CHF
U324632,2043,checking,44309.22,2024-06-28,CHF
Z957816,2043,savings,61054.03,2022-07-16,CHF
N142658,2044,savings,89584.55,1998-01-10,CHF
N626725,2045,brokerage,44717.16,2001-06-08,CHF
L648993,2046,checking,8253.01,1992-03-01,CHF
J393319,2046,brokerage,13168.85,2021-04-24,CHF
L449670,2046,savings,57743.92,1997-08-31,CHF
F387926,2047,checking,24897.62,2003-10-04,CHF
N301703,2048,brokerage,48111.98,2024-08-24,CHF
S314275,2048,checking,41270.32,2024-12-21,CHF
U645967,2048,savings,19320.42,2024-08-15,CHF
M407389,2049,checking,75747.4,2004-06-01,CHF
O184714,2049,brokerage,72252.0,2013-06-01,CHF
G981561,2050,savings,49507.45,1996-11-20,CHF
S159932,2050,brokerage,7896.28,2013-07-13,CHF
Q973051,2051,savings,74698.64,2018-02-10,CHF
Z244191,2052,checking,22640.64,1993-01-29,CHF
Q894202,2052,brokerage,62926.58,1993-07-28,CHF
P142760,2052,brokerage,27689.38,2022-04-25,CHF
S751994,2053,checking,74419.94,1999-07-07,CHF
L449678,2053,brokerage,79727.58,1981-08-03,CHF
Z279529,2054,brokerage,15649.93,2020-06-07,CHF
U990235,2055,savings,35325.45,2024-10-24,CHF
J612320,2055,checking,84664.88,2024-11-06,CHF
G367336,2055,savings,21582.15,2024-10-23,CHF
S460908,2056,savings,98082.08,2013-05-09,CHF
J755800,2057,checking,10911.74,2021-05-05,CHF
X743113,2058,brokerage,43525.11,2015-07-13,CHF
P364987,2058,brokerage,78345.5,2020-06-08,CHF
